subscription,resource_group_name,provider,resource_name,metric_name,unit,aggregation,timestamp,metric_value
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,io_consumption_percent,Percent,maximum,2023-01-10T08:22:00+00:00,0.11
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,io_consumption_percent,Percent,maximum,2023-01-11T08:22:00+00:00,0.11
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,memory_percent,Percent,maximum,2023-01-08T08:22:00+00:00,95.1
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,memory_percent,Percent,maximum,2023-01-09T08:22:00+00:00,95.04
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,memory_percent,Percent,maximum,2023-01-10T08:22:00+00:00,94.9
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,memory_percent,Percent,maximum,2023-01-11T08:22:00+00:00,95.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_egress,Bytes,total,2023-01-08T08:22:00+00:00,975144036.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_egress,Bytes,total,2023-01-09T08:22:00+00:00,1328400985.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_egress,Bytes,total,2023-01-10T08:22:00+00:00,1329427458.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_egress,Bytes,total,2023-01-11T08:22:00+00:00,1332703075.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_ingress,Bytes,total,2023-01-08T08:22:00+00:00,188957175.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_ingress,Bytes,total,2023-01-09T08:22:00+00:00,712920914.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_ingress,Bytes,total,2023-01-10T08:22:00+00:00,712067845.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,network_bytes_ingress,Bytes,total,2023-01-11T08:22:00+00:00,706215581.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_limit,Bytes,maximum,2023-01-08T08:22:00+00:00,21474836480.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_limit,Bytes,maximum,2023-01-09T08:22:00+00:00,21474836480.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_limit,Bytes,maximum,2023-01-10T08:22:00+00:00,21474836480.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_limit,Bytes,maximum,2023-01-11T08:22:00+00:00,21474836480.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_percent,Percent,maximum,2023-01-08T08:22:00+00:00,2.96
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_percent,Percent,maximum,2023-01-09T08:22:00+00:00,2.97
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_percent,Percent,maximum,2023-01-10T08:22:00+00:00,2.97
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_percent,Percent,maximum,2023-01-11T08:22:00+00:00,2.97
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_used,Bytes,maximum,2023-01-08T08:22:00+00:00,636726600.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_used,Bytes,maximum,2023-01-09T08:22:00+00:00,636742984.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_used,Bytes,maximum,2023-01-10T08:22:00+00:00,636742984.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,storage_used,Bytes,maximum,2023-01-11T08:22:00+00:00,636742984.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,allocated_data_storage,Bytes,average,2023-01-08T08:22:00+00:00,32648843.636363637
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,allocated_data_storage,Bytes,average,2023-01-09T08:22:00+00:00,33554432.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,allocated_data_storage,Bytes,average,2023-01-10T08:22:00+00:00,33554432.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,allocated_data_storage,Bytes,average,2023-01-11T08:22:00+00:00,33554432.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,cpu_percent,Percent,average,2023-01-08T08:22:00+00:00,0.003798670465337132
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,dtu_consumption_percent,Percent,average,2023-01-08T08:22:00+00:00,0.003798670465337132
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,dtu_limit,Count,average,2023-01-08T08:22:00+00:00,4.900568181818182
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,dtu_limit,Count,average,2023-01-09T08:22:00+00:00,5.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,dtu_limit,Count,average,2023-01-10T08:22:00+00:00,5.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,dtu_limit,Count,average,2023-01-11T08:22:00+00:00,5.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,dtu_used,Count,average,2023-01-08T08:22:00+00:00,0.00018993352326685662
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,log_write_percent,Percent,average,2023-01-08T08:22:00+00:00,0.000949667616334283
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,physical_data_read_percent,Percent,average,2023-01-08T08:22:00+00:00,0.001899335232668566
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage,Bytes,maximum,2023-01-08T08:22:00+00:00,21889024.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage,Bytes,maximum,2023-01-09T08:22:00+00:00,22085632.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage,Bytes,maximum,2023-01-10T08:22:00+00:00,22216704.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage,Bytes,maximum,2023-01-11T08:22:00+00:00,22675456.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage_percent,Percent,maximum,2023-01-08T08:22:00+00:00,21.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage_percent,Percent,maximum,2023-01-09T08:22:00+00:00,21.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage_percent,Percent,maximum,2023-01-10T08:22:00+00:00,21.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Sql/servers,sstero-sql/databases/sstero-sql-db1,storage_percent,Percent,maximum,2023-01-11T08:22:00+00:00,22.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Availability,Percent,average,2023-01-09T08:22:00+00:00,100.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Availability,Percent,average,2023-01-10T08:22:00+00:00,100.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Availability,Percent,average,2023-01-11T08:22:00+00:00,100.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Egress,Bytes,total,2023-01-09T08:22:00+00:00,127671.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Egress,Bytes,total,2023-01-10T08:22:00+00:00,163716.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Egress,Bytes,total,2023-01-11T08:22:00+00:00,131220.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Ingress,Bytes,total,2023-01-09T08:22:00+00:00,806225.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Ingress,Bytes,total,2023-01-10T08:22:00+00:00,991005.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,Ingress,Bytes,total,2023-01-11T08:22:00+00:00,881120.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,SuccessE2ELatency,MilliSeconds,average,2023-01-09T08:22:00+00:00,26.253424657534246
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,SuccessE2ELatency,MilliSeconds,average,2023-01-10T08:22:00+00:00,30.471204188481675
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.Storage/storageAccounts,ssterostorage,SuccessE2ELatency,MilliSeconds,average,2023-01-11T08:22:00+00:00,11.81578947368421
